# lang=sv
varna	to warn; to issue a warning
bokmål	Bokmål (language)
event	An , a prearranged social activity (function, etc.).
cerebral	intellectual (rather than emotional)
permutation	; one-to-one mapping of a finite set to itself
permutation	; an ordering of a finite set of distinct elements
permutation	a change of the bylaws or instructions of a foundation from those set out in a testament
lock	a of hair, a curl of hair
lock	a lid, (when referring to a lid) a cover
lock	popping (as when ears pop)[https://web.archive.org/web/20080509062843/http://www.epoetry.org/issues/issue1/alltext/ttggeng.htm Grief Gondola, #2 by Tomas Tranströmer, verse VI]
manual	a , a handbook
manual	a manual, a keyboard on an organ
ax	an ear (fruiting body of a grain plant)
panda	giant panda ()
panda	red panda ()
mule	a rhinarium (of an ungulate, like a cow, horse, or reindeer – the front of the upper lip, which is moist in cows and dry in horses and is usually either hairless or has a different type of hair compared to the rest of the muzzle)
loft	a (attic or similar space directly beneath the roof of a building)
loft	the upper floor (upstairs) of a two-story house
hybrid	a (mix of things)
-tion	; making nouns. See also , and .
land	a country, a (independent political entity)
land	(as opposed to sea)
land	countryside, country
cent	; a subunit of currency
reception	a , a front desk
reception	a reception, a social welcoming event
